2026-04-26 00:10:23,9.12,0.0,1766,3699,Decaida
2026-04-26 00:10:25,9.16,0.0,1767,3760,Decaida
2026-04-26 00:10:28,9.6,0.0,1763,3694,Decaida
2026-04-26 00:10:30,9.56,0.0,1763,3760,Decaida
2026-04-26 00:10:33,9.24,0.0,1767,3728,Decaida
2026-04-26 00:10:35,9.09,0.0,1775,3739,Decaida
2026-04-26 00:10:38,9.05,0.0,1766,3707,Decaida
2026-04-26 00:10:40,9.24,0.0,1764,3726,Decaida
2026-04-26 00:10:43,9.05,0.0,1770,3665,Decaida
2026-04-26 00:10:45,9.48,0.0,1763,3739,Decaida
2026-04-26 00:10:48,8.73,0.0,1771,3709,Decaida
2026-04-26 00:10:50,9.05,0.0,1776,3737,Decaida
2026-04-26 00:10:53,8.05,0.0,1765,3728,Decaida
2026-04-26 00:10:55,8.77,0.0,1771,3742,Decaida
2026-04-26 00:10:58,8.77,0.0,1776,3714,Decaida
2026-04-26 00:11:00,8.57,0.0,1775,3737,Decaida
2026-04-26 00:11:03,8.77,0.0,1758,3760,Decaida
2026-04-26 00:11:05,8.49,0.0,1763,3744,Decaida
2026-04-26 00:11:08,8.69,0.0,1766,3739,Decaida
2026-04-26 00:11:10,8.73,0.0,1776,3710,Decaida
2026-04-26 00:11:13,8.21,0.0,1751,3737,Decaida
2026-04-26 00:11:15,8.65,0.0,1760,3717,Decaida
2026-04-26 00:11:18,8.09,0.0,1766,3706,Decaida
2026-04-26 00:11:20,8.89,0.0,1776,3697,Decaida
2026-04-26 00:11:23,8.21,0.0,1782,3702,Decaida
2026-04-26 00:11:25,8.65,0.0,1777,3717,Decaida
2026-04-26 00:11:28,8.81,0.0,1767,3719,Decaida
2026-04-26 00:11:30,8.17,0.0,1776,3694,Decaida
2026-04-26 00:11:33,8.53,0.0,1779,3720,Decaida
2026-04-26 00:11:35,8.53,0.0,1766,3694,Decaida
2026-04-26 00:11:38,8.05,0.0,1776,3703,Decaida
2026-04-26 00:11:40,7.52,0.0,1763,3699,Decaida
2026-04-26 00:11:43,8.05,0.0,1770,3731,Decaida
2026-04-26 00:11:45,7.52,0.0,1772,3708,Decaida
2026-04-26 00:11:48,7.72,0.0,1776,3729,Decaida
2026-04-26 00:11:50,7.6,0.0,1770,3706,Decaida
2026-04-26 00:11:53,8.05,0.0,1766,3717,Decaida
2026-04-26 00:11:55,8.05,0.0,1777,3681,Decaida
2026-04-26 00:11:58,8.05,0.0,1776,3671,Decaida
2026-04-26 00:12:00,7.68,0.0,1781,3730,Decaida
2026-04-26 00:12:03,7.97,0.0,1779,3708,Decaida
2026-04-26 00:12:05,7.84,0.0,1775,3728,Decaida
2026-04-26 00:12:08,8.05,0.0,1778,3748,Decaida
2026-04-26 00:12:10,8.05,0.0,1770,3728,Decaida
2026-04-26 00:12:13,7.52,0.0,1776,3681,Decaida
2026-04-26 00:12:15,7.72,0.0,1773,3674,Decaida
2026-04-26 00:12:18,7.43,0.0,1773,3675,Decaida
2026-04-26 00:12:20,8.01,0.0,1767,3728,Decaida
