timestamp,ks_temp,dht_humedad,light,soil_humidity,estado
2026-05-24 22:31:15,10.90,95.00,528,4095,Decaida
2026-05-24 22:31:18,10.18,95.00,528,4095,Decaida
2026-05-24 22:31:21,10.18,95.00,507,4095,Decaida
2026-05-24 22:31:24,10.41,95.00,502,4095,Decaida
2026-05-24 22:31:27,10.10,95.00,511,4095,Decaida
2026-05-24 22:31:30,9.60,95.00,511,4095,Decaida
2026-05-24 22:31:33,9.98,95.00,502,4095,Decaida
2026-05-24 22:31:36,11.05,95.00,497,4095,Decaida
2026-05-24 22:31:39,11.05,95.00,500,4095,Decaida
2026-05-24 22:31:42,11.09,95.00,508,4095,Decaida
2026-05-24 22:31:45,9.48,95.00,525,4095,Decaida
2026-05-24 22:31:48,9.48,95.00,528,4095,Decaida
2026-05-24 22:31:51,10.06,95.00,507,4095,Decaida
2026-05-24 22:31:54,10.83,95.00,528,4095,Decaida
2026-05-24 22:31:57,11.05,95.00,528,4095,Decaida
2026-05-24 22:31:59,10.18,95.00,528,4095,Decaida
2026-05-24 22:32:02,10.90,95.00,511,4095,Decaida
2026-05-24 22:32:05,10.86,95.00,511,4095,Decaida
2026-05-24 22:32:08,11.05,95.00,526,4095,Decaida
2026-05-24 22:32:11,9.71,95.00,511,4095,Decaida
2026-05-24 22:32:14,9.48,95.00,537,4095,Decaida
2026-05-24 22:32:17,10.90,95.00,528,4095,Decaida
2026-05-24 22:32:20,10.83,95.00,527,4095,Decaida
2026-05-24 22:32:23,11.09,95.00,537,4095,Decaida
2026-05-24 22:32:26,11.09,95.00,535,4095,Decaida
2026-05-24 22:32:29,10.86,95.00,532,4095,Decaida
2026-05-24 22:32:32,9.56,95.00,531,4095,Decaida
2026-05-24 22:32:35,10.33,95.00,539,4095,Decaida
2026-05-24 22:32:38,10.71,95.00,538,4095,Decaida
2026-05-24 22:32:40,10.64,95.00,534,4095,Decaida
2026-05-24 22:32:44,11.17,95.00,537,4095,Decaida
2026-05-24 22:32:47,11.05,95.00,524,4095,Decaida
2026-05-24 22:32:50,10.41,95.00,511,4095,Decaida
2026-05-24 22:32:53,10.79,95.00,525,4095,Decaida
2026-05-24 22:32:55,11.17,95.00,532,4095,Decaida
