13.27,0.00,4083,831,Ideal
13.30,0.00,4082,831,Ideal
13.16,0.00,4080,833,Ideal
13.27,0.00,4091,833,Ideal
13.41,0.00,4081,829,Ideal
13.23,0.00,4078,830,Ideal
13.27,0.00,4080,851,Ideal
13.27,0.00,4083,854,Ideal
13.27,0.00,4079,855,Ideal
13.23,0.00,4081,826,Ideal
13.16,0.00,4083,1070,Ideal
13.27,0.00,4077,998,Ideal
13.09,0.00,4086,986,Ideal
13.09,0.00,4081,976,Ideal
13.09,0.00,4083,976,Ideal
13.27,0.00,4080,966,Ideal
13.16,0.00,4075,971,Ideal
13.27,0.00,3664,938,Ideal
13.23,0.00,1808,955,Ideal
13.27,0.00,1906,963,Ideal
13.30,0.00,1934,967,Ideal
13.27,0.00,2055,981,Ideal
13.34,0.00,2098,937,Ideal
13.34,0.00,2111,948,Ideal
13.23,0.00,2112,983,Ideal
13.27,0.00,2160,957,Ideal
13.27,0.00,2197,927,Ideal
13.12,0.00,1874,864,Ideal
13.16,0.00,1931,927,Ideal
13.30,0.00,2125,1001,Ideal
13.30,0.00,2160,848,Ideal
13.34,0.00,1673,903,Ideal
13.37,0.00,1643,887,Ideal
13.34,0.00,1710,893,Ideal
13.27,0.00,1835,1055,Ideal
13.37,0.00,1872,1041,Ideal
13.27,0.00,2017,959,Ideal
13.16,0.00,1971,950,Ideal
13.41,0.00,1982,951,Ideal
13.41,0.00,1970,979,Ideal
13.41,0.00,2023,1050,Ideal
13.34,0.00,2064,1043,Ideal
13.34,0.00,2094,1019,Ideal
13.09,0.00,2112,1017,Ideal
13.41,0.00,2126,1021,Ideal
13.27,0.00,2134,1035,Ideal
13.27,0.00,2149,1036,Ideal
13.27,0.00,2146,1023,Ideal
13.27,0.00,2161,1033,Ideal
13.27,0.00,2173,1010,Ideal
13.34,0.00,2176,1008,Ideal
13.34,0.00,2185,1011,Ideal
13.30,0.00,2182,1003,Ideal
13.30,0.00,2191,974,Ideal
13.23,0.00,2194,1042,Ideal
13.34,0.00,2196,1045,Ideal
13.41,0.00,2202,1041,Ideal
13.41,0.00,2209,1040,Ideal
13.23,0.00,2204,1042,Ideal
13.27,0.00,2208,1042,Ideal
13.37,0.00,2208,1045,Ideal
13.37,0.00,2215,1048,Ideal
13.34,0.00,2213,1048,Ideal
13.41,0.00,2218,1040,Ideal
13.37,0.00,2215,1051,Ideal
13.27,0.00,2215,988,Ideal
13.27,0.00,2219,1070,Ideal
13.37,0.00,2214,1053,Ideal
13.41,0.00,2214,1054,Ideal
13.27,0.00,2221,1051,Ideal
13.16,0.00,2229,1061,Ideal
13.12,0.00,2222,1069,Ideal
13.27,0.00,2224,1069,Ideal
13.23,0.00,2224,1065,Ideal
13.23,0.00,2227,1056,Ideal
13.27,0.00,2224,1055,Ideal
13.34,0.00,2224,1063,Ideal
13.27,0.00,2225,1064,Ideal
13.27,0.00,2229,1061,Ideal
13.27,0.00,2224,1062,Ideal
13.41,0.00,2224,997,Ideal
13.16,0.00,2223,1062,Ideal
13.27,0.00,2224,989,Ideal
13.27,0.00,2224,1002,Ideal
13.12,0.00,2238,1068,Ideal
13.09,0.00,2223,1063,Ideal
13.27,0.00,2224,1070,Ideal
13.23,0.00,2222,1064,Ideal
13.23,0.00,2223,1065,Ideal
13.27,0.00,2222,1059,Ideal
13.12,0.00,2219,1059,Ideal
13.12,0.00,2215,1063,Ideal
12.98,0.00,2213,1063,Ideal
13.09,0.00,2215,1063,Ideal
13.09,0.00,2213,1065,Ideal
13.27,0.00,2209,1051,Ideal
13.27,0.00,2206,1047,Ideal
13.09,0.00,2208,1049,Ideal
13.12,0.00,2208,1054,Ideal
13.23,0.00,2195,1057,Ideal
13.16,0.00,2196,1056,Ideal
13.16,0.00,2201,1057,Ideal
13.34,0.00,2198,1057,Ideal
13.27,0.00,2202,1060,Ideal
13.16,0.00,2202,1059,Ideal
13.09,0.00,2195,1063,Ideal
13.12,0.00,2196,1060,Ideal
13.16,0.00,2192,1059,Ideal
13.16,0.00,2192,1051,Ideal
13.16,0.00,2190,1051,Ideal
13.16,0.00,2192,1057,Ideal
13.12,0.00,2190,1059,Ideal
13.09,0.00,2191,1058,Ideal
13.16,0.00,2190,1062,Ideal
13.27,0.00,2182,1062,Ideal
13.05,0.00,2187,1063,Ideal
13.05,0.00,2186,1063,Ideal
13.05,0.00,2181,1065,Ideal
13.16,0.00,2177,1069,Ideal
13.09,0.00,2175,1063,Ideal
13.09,0.00,2175,1058,Ideal
13.09,0.00,2179,1057,Ideal
13.12,0.00,2169,1056,Ideal
13.12,0.00,2172,1054,Ideal
13.09,0.00,2173,1055,Ideal
13.01,0.00,2169,1051,Ideal
13.09,0.00,2163,1052,Ideal
13.01,0.00,2162,1053,Ideal
12.98,0.00,2161,1054,Ideal
13.05,0.00,2160,1053,Ideal
13.05,0.00,2171,1054,Ideal
13.01,0.00,2161,1054,Ideal
13.05,0.00,2159,1051,Ideal
13.09,0.00,2161,1056,Ideal
13.05,0.00,2160,1055,Ideal
12.94,0.00,2154,1059,Ideal
13.01,0.00,2157,1056,Ideal
13.05,0.00,2150,1055,Ideal
13.09,0.00,2154,1051,Ideal
13.05,0.00,2149,1053,Ideal
13.12,0.00,2144,1057,Ideal
13.01,0.00,2135,1057,Ideal
13.01,0.00,2143,1058,Ideal
13.05,0.00,2141,1062,Ideal
13.01,0.00,2139,1057,Ideal
13.01,0.00,2145,1059,Ideal
13.05,0.00,2139,1054,Ideal
13.12,0.00,2139,1047,Ideal
13.09,0.00,2159,1047,Ideal
12.98,0.00,2138,1050,Ideal
12.94,0.00,2134,1054,Ideal
12.94,0.00,2131,1053,Ideal
13.01,0.00,2139,1055,Ideal
12.98,0.00,2135,1058,Ideal
13.09,0.00,2133,1055,Ideal
12.94,0.00,2128,1059,Ideal
13.01,0.00,2131,1063,Ideal
12.98,0.00,2128,1064,Ideal
12.94,0.00,2125,1062,Ideal
12.94,0.00,2125,1063,Ideal
13.12,0.00,2126,1059,Ideal
13.05,0.00,2121,1065,Ideal
13.05,0.00,2112,1064,Ideal
12.94,0.00,2122,1066,Ideal
13.09,0.00,2115,1067,Ideal
13.12,0.00,2114,1066,Ideal
12.98,0.00,2115,1066,Ideal
13.01,0.00,2114,1062,Ideal
12.98,0.00,2112,1063,Ideal
13.05,0.00,2112,1054,Ideal
12.98,0.00,2107,1051,Ideal
12.94,0.00,2106,1049,Ideal
12.94,0.00,2111,1047,Ideal
13.01,0.00,2111,1050,Ideal
13.01,0.00,2109,1049,Ideal
12.98,0.00,2106,1049,Ideal
12.94,0.00,2110,1051,Ideal
12.90,0.00,2100,1054,Ideal
12.94,0.00,2093,1054,Ideal
12.94,0.00,2103,1060,Ideal
13.01,0.00,2096,1058,Ideal
12.98,0.00,2096,1061,Ideal
12.94,0.00,2091,1061,Ideal
12.94,0.00,2095,1057,Ideal
12.94,0.00,2096,1059,Ideal
12.94,0.00,2096,1058,Ideal
12.98,0.00,2090,1051,Ideal
13.01,0.00,2094,1045,Ideal
12.98,0.00,2086,1045,Ideal
12.94,0.00,2093,1057,Ideal
12.98,0.00,2085,1066,Ideal
13.01,0.00,2079,1061,Ideal
12.94,0.00,2081,1057,Ideal
13.01,0.00,2083,1055,Ideal
12.94,0.00,2081,1055,Ideal
13.01,0.00,2073,1056,Ideal
12.94,0.00,2080,1059,Ideal
12.98,0.00,2078,1059,Ideal
12.94,0.00,2073,1061,Ideal
12.94,0.00,2067,1063,Ideal
12.98,0.00,2066,1063,Ideal
13.05,0.00,2069,1062,Ideal
12.94,0.00,2062,1053,Ideal
