timestamp,ks_temp,dht_humedad,light,soil_humidity,estado
2026-05-19 19:30:57,18.60,36.00,2210,3546,Estable
2026-05-19 19:30:59,18.76,36.00,2194,3545,Estable
2026-05-19 19:31:02,18.80,36.00,2137,3546,Estable
2026-05-19 19:31:05,18.73,36.00,2062,3540,Estable
2026-05-19 19:31:07,18.93,36.00,1971,3534,Estable
2026-05-19 19:31:10,18.80,36.00,2003,3546,Estable
2026-05-19 19:31:13,18.80,36.00,2112,3536,Estable
2026-05-19 19:31:15,18.80,36.00,2194,3543,Estable
2026-05-19 19:31:18,18.33,36.00,2224,3547,Estable
2026-05-19 19:31:21,18.50,36.00,2187,3536,Estable
2026-05-19 19:31:23,18.40,36.00,2133,3543,Estable
2026-05-19 19:31:26,18.50,36.00,2103,3558,Estable
2026-05-19 19:31:29,18.63,36.00,2103,3546,Estable
2026-05-19 19:31:31,18.56,36.00,2125,3539,Estable
2026-05-19 19:31:34,18.66,36.00,2166,3546,Estable
2026-05-19 19:31:37,18.43,36.00,2192,3551,Estable
2026-05-19 19:31:39,18.80,36.00,2207,3552,Estable
2026-05-19 19:31:42,18.66,36.00,2205,3536,Estable
2026-05-19 19:31:45,18.56,36.00,2188,3552,Estable
2026-05-19 19:31:47,18.47,36.00,2150,3548,Estable
2026-05-19 19:31:50,18.40,36.00,2086,3561,Estable
2026-05-19 19:31:53,18.50,36.00,1975,3553,Estable
2026-05-19 19:31:55,18.47,36.00,1967,3555,Estable
2026-05-19 19:31:58,18.33,36.00,2055,3545,Estable
2026-05-19 19:32:01,18.60,36.00,2138,3549,Estable
2026-05-19 19:32:03,18.60,36.00,2174,3542,Estable
2026-05-19 19:32:06,18.63,36.00,2178,3552,Estable
2026-05-19 19:32:09,18.47,36.00,2128,3549,Estable
2026-05-19 19:32:11,18.53,36.00,2064,3551,Estable
2026-05-19 19:32:14,18.50,36.00,1977,3561,Estable
2026-05-19 19:32:17,18.53,36.00,1957,3555,Estable
2026-05-19 19:32:19,18.56,36.00,2011,3542,Estable
2026-05-19 19:32:22,18.66,36.00,2089,3564,Estable
2026-05-19 19:32:25,18.43,36.00,2111,3536,Estable
2026-05-19 19:32:27,18.30,36.00,2129,3539,Estable
2026-05-19 19:32:30,18.27,36.00,2118,3546,Estable
2026-05-19 19:32:33,18.23,36.00,2086,3552,Estable
2026-05-19 19:32:35,18.23,36.00,2060,3550,Estable
2026-05-19 19:32:38,18.13,36.00,2038,3546,Estable
